Restaurant ID,Name,Type of Restaurant,Trip Advisor Rating,TA Review Count,Yellow Pages Rating,YP Review Count,Phone Number,Street Address,Locality,Zipcode,Dollar Costs,Years in Business,Website,Menu URL,Secondary Info,Order Online Status
1762,The Bun Hut,"['Restaurants', 'Asian Restaurants']",5.0,1.0,,,(917) 388-2695,178 Stanton St,"New York, NY 10002",10002,Unknown,,http://thebunhut.com,,"From Business: The Bun Hut is a Caribbean restaurant serving traditional dishes on Chinese Bao Buns, in West Indian Roti, and as entrees. Our entire menu, including our unique…",1
1763,Sola Pasta Bar,"['Restaurants', 'Italian Restaurants']",4.5,152.0,,,(646) 692-4131,330 W Broadway,"New York, NY 10013",10013,Upscale,,http://www.apastabar.com,http://yellowpages.com/new-york-ny/mip/sola-pasta-bar-537001607#open-menu,"From Business: and modern takes on classic Italian cocktails. Since opening in 2017, A Pasta Bar has continued to adapt to the needs of the downtown NYC market. Everything from…",0
1764,Maman,"['Restaurants', 'Coffee Shops', 'Coffee & Tea']",,,,,(786) 932-0845,205 Hudson St,"New York, NY 10013",10013,Moderate,,https://mamannyc.com/locations/hudson,http://yellowpages.com/new-york-ny/mip/maman-547715003#open-menu,"From Business: maman is a french bakery, café and leading lifestyle brand with locations across north america and canada. inspired by family traditions, and the highest quality…",1
1765,Caput Mundi,"['Restaurants', 'Italian Restaurants']",5.0,2.0,,,(347) 594-4801,59 Grand St,"New York, NY 10013",10013,Unknown,,http://www.caputmundinyc.com,,From Business: Roman cuisineRoman cuisine,0
1766,Big Daddy's,"['Restaurants', 'Take Out Restaurants', 'American Restaurants']",,,,,(212) 677-2004,2454 Broadway,"New York, NY 10024",10024,Moderate,,http://www.bigdaddysnyc.com,http://yellowpages.com/new-york-ny/mip/big-daddys-456616472#open-menu,"From Business: Big Daddy's was developed by Branded Restaurants USA to fill the need for a hip 80's styled restaurant where massive burgers, crispy tots, and thick milkshakes…",0
1767,Il Mulino Prime,"['Restaurants', 'Italian Restaurants', 'Mediterranean Restaurants']",4.0,94.0,,,(212) 226-0020,331 W Broadway,"New York, NY 10013",10013,Upscale,,http://www.ilmulino.com,http://yellowpages.com/new-york-ny/mip/il-mulino-prime-496811343#open-menu,"From Business: Il Mulino Prime features the signature style and unparalleled service of Il Mulino New York. Our boutique steakhouse is located in the heart of SoHo, featuring…",0
1768,Seamore's,"['Restaurants', 'Seafood Restaurants', 'American Restaurants']",4.0,168.0,,,(212) 730-6005,390 Broome St,"New York, NY 10013",10013,Moderate,9.0,http://www.seamores.com,http://yellowpages.com/new-york-ny/mip/seamores-509791591#open-menu,"From Business: Local, Sustainable Seafood, Farm-to-Table, Montauk",0
1769,Mamo Restaurant,"['Restaurants', 'Italian Restaurants', 'Family Style Restaurants']",4.5,189.0,,,(646) 964-4641,323 W Broadway,"New York, NY 10013",10013,Upscale,,http://www.mamonyc.com,http://yellowpages.com/new-york-ny/mip/mamo-restaurant-511546541#open-menu,From Business: MAMO restaurant is an Italian restaurant born in the heart of SoHo and brings a modern twist on Italian nostalgia.MAMO restaurant is an Italian restaurant born…,0
1770,Soho Diner,"['Restaurants', 'American Restaurants', 'Delicatessens']",4.0,40.0,,,(212) 965-3011,320 W Broadway,"New York, NY 10013",10013,Moderate,76.0,https://www.sohodinernyc.com,http://yellowpages.com/new-york-ny/mip/soho-diner-481387511#open-menu,From Business: Soho Diner is a 24-hour modern American diner that pays homage to the neighborhood’s rich history by blending the simple pleasures of a New York five-and-dime…,1
1771,Paola's,"['Restaurants', 'Fine Dining Restaurants', 'Italian Restaurants']",4.0,310.0,,,(212) 794-1890,1295 Madison Ave,"New York, NY 10128",10128,Upscale,40.0,http://www.paolasrestaurant.com,http://yellowpages.com/new-york-ny/mip/paolas-12695069#open-menu,From Business: Paola s Restaurant is a full-service restaurant that specializes in Italian cuisine. It offers a variety of pasta dishes that include parmesan and shaved black…,0
1772,Sugar Sweet Sunshine,"['Restaurants', 'American Restaurants', 'Bakeries']",4.5,140.0,,,(212) 995-1960,126 Rivington St,"New York, NY 10002",10002,Affordable,22.0,http://www.sugarsweetsunshine.com,http://yellowpages.com/new-york-ny/mip/sugar-sweet-sunshine-6341090#open-menu,"From Business: Old fashion bakery that serves up desserts like grandma use to make. Catering to birthdays, weddings, graduations and any event that may come your way. Favorites…",1
1773,Hana,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",4.5,22.0,,,(212) 388-9688,111 Rivington St,"New York, NY 10002",10002,Affordable,15.0,,http://yellowpages.com/new-york-ny/mip/hana-29573069#open-menu,"From Business: Hana Japanese Cuisine is your neighborhood Japanese restaurant located in New York, NY. Hana offers traditional kitchen entrees such as sushi, ramen, and more…",1
1774,Copper Throat Thai Cuisine,"['Restaurants', 'Thai Restaurants', 'Asian Restaurants']",5.0,14.0,,,(917) 261-7891,123 Ludlow St,"New York, NY 10002",10002,Moderate,,http://copperthroat.com,http://yellowpages.com/new-york-ny/mip/copper-throat-thai-cuisine-543160114#open-menu,"From Business: We offer delicious and authentic Thai dishes. Our restaurant locates in Lower East Side, Manhattan. Please visit us!We offer delicious and authentic Thai dishes.…",1
1775,Noodlelove,"['Restaurants', 'Asian Restaurants', 'Health Food Restaurants']",5.0,13.0,,,(646) 870-0571,192 Mott St,"New York, NY 10012",10012,Affordable,,http://www.noodlelove.com/#menu,http://yellowpages.com/new-york-ny/mip/noodlelove-546886479#open-menu,From Business: We are a culinary lifestyle dedicated to delicious and healthy Asian food + the commitment to serving love daily.We are a culinary lifestyle dedicated to…,1
1776,Osteria Accademia,"['Restaurants', 'Italian Restaurants', 'Bars']",4.5,2.0,,,(212) 685-0305,646 Amsterdam Ave,"New York, NY 10025",10025,Fine Dining,,https://accademianyc.com/?y_source=1_Njg3MzM5NzItNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,http://yellowpages.com/new-york-ny/mip/osteria-accademia-571478178#open-menu,"From Business: Small & stylish, Osteria Accademia recalls cozy local places you might discover roaming the streets of Rome. In that small-proprietor style, our team shares many…",0
1777,Azasu,"['Restaurants', 'Japanese Restaurants']",4.0,7.0,,,(212) 777-7069,49 Clinton St,"New York, NY 10002",10002,Moderate,,http://www.azasunyc.com,http://yellowpages.com/new-york-ny/mip/azasu-495881866#open-menu,From Business: Casual izakaya on the Lower East Side of NYC.Casual izakaya on the Lower East Side of NYC.,0
1778,Islands,"['Restaurants', 'American Restaurants', 'Bar & Grills']",4.0,148.0,,,(212) 996-1200,1305 Madison Ave Frnt 1,"New York, NY 10128",10128,Fine Dining,38.0,http://www.islandny.com,http://yellowpages.com/new-york-ny/mip/islands-9195835#open-menu,From Business: Welcome to Island. We have proudly become a staple in the Carnegie Hill neighborhood ever since we opened our doors in 1985. Here some of the finest North…,0
1779,Char Sue,"['Restaurants', 'Japanese Restaurants', 'Brew Pubs']",5.0,12.0,,,(646) 484-9241,119 Essex St,"New York, NY 10002",10002,Moderate,,http://charsue.com,http://yellowpages.com/new-york-ny/mip/char-sue-535640598#open-menu,"From Business: Japanese inspired dishes that pair with craft beer, wine and sake. Our izakaya flavors are distinctly Asian, not just Japanese – Asian Izakaya.Japanese inspired…",1
1780,Essex Ice Cream Bar and Beer Garden,"['Restaurants', 'American Restaurants', 'Bars']",4.0,131.0,,,(212) 533-9616,120 Essex St,"New York, NY 10002",10002,Moderate,13.0,http://www.essexnyc.com,,"From Business: LES pioneer famous for award winning contemporary cuisine, $1 oyster happy hour & NYC's longest running brunch party. A loft-like multi-level space in the…",1
1781,Sfoglia,"['Restaurants', 'Italian Restaurants', 'Family Style Restaurants']",4.0,151.0,,,(212) 831-1402,1402 Lexington Ave,"New York, NY 10128",10128,Upscale,15.0,http://www.sfogliarestaurant.com,http://yellowpages.com/new-york-ny/mip/sfoglia-19583512#open-menu,"From Business: Sfoglia is a lovely little trattoria residing on an unassuming stretch of the Upper East Side, across the street from the 92nd Street Y. Farmhouse tables topped…",0
1782,Noodle Fun Inc,"['Restaurants', 'Chinese Restaurants', 'Asian Restaurants']",3.5,5.0,,,(212) 828-3881,1744 1st Ave,"New York, NY 10128",10128,Affordable,,http://www.noodlefunnyc.com,http://yellowpages.com/new-york-ny/mip/noodle-fun-inc-495880522#open-menu,"From Business: Noodle Fun offers delicious dining, takeout and delivery to New York, NY. Noodle Fun is a cornerstone in the New York community and has been recognized for its…",1
1783,Otaku Katsu,"['Restaurants', 'Japanese Restaurants', 'Asian Restaurants']",5.0,2.0,,,(917) 388-3924,137 Rivington St,"New York, NY 10002",10002,Affordable,,https://otakukatsu.com,http://yellowpages.com/new-york-ny/mip/otaku-katsu-551237116#open-menu,"From Business: Cozy Restaurant specializing in Authentic and Unique Katsu. Other offerings include a selection of daily handmade onigiri, made to order Sandos, and a selection…",1
1784,Piacere,"['Restaurants', 'Italian Restaurants', 'Mediterranean Restaurants']",4.5,391.0,,,(212) 219-4080,351 Broome St,"New York, NY 10013",10013,Moderate,11.0,http://www.piacerenyc.com,http://yellowpages.com/new-york-ny/mip/piacere-480727778#open-menu,From Business: Italian Restaurant Pizzeria Winebar with sidewalk seatingItalian Restaurant Pizzeria Winebar with sidewalk seating,1
1785,Grotta Azzurra Restaurant,"['Restaurants', 'Italian Restaurants', 'Family Style Restaurants']",3.5,839.0,,,(212) 925-8775,177 Mulberry St,"New York, NY 10013",10013,Moderate,15.0,http://www.bluegrotta.com,http://yellowpages.com/new-york-ny/mip/grotta-azzurra-restaurant-481995103#open-menu,From Business: Founded in 1908 by the Davino family Grotta Azzurra was named for the blue grotto on the isle of Capri and designed to evoke the beauty of one of the worlds most…,1
1786,SUSHIDELIC,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",5.0,3.0,,,(646) 478-7099,"177 Lafayette St,","New York, NY 10013",10013,Unknown,,https://www.sushidelic.net,,"From Business: Sushidelic is not just another sushi restaurant, but an Immersive Kawaii Experience brought to you by Tokyo-born multidisciplinary artist Sebastian Masuda, the…",0
1787,Yopparai,"['Restaurants', 'Japanese Restaurants', 'Asian Restaurants']",4.5,40.0,,,(212) 777-7253,151 Rivington St,"New York, NY 10002",10002,Upscale,13.0,http://www.yopparainyc.com,http://yellowpages.com/new-york-ny/mip/yopparai-470059925#open-menu,From Business: Yopparai is an intimate Japanese sake bar and restaurant featuring a wide variety of sake along with traditional foods and snacks that pair well with sake. With…,0
1788,Hi Douzo,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",,,,,(646) 657-0908,63 Delancey St,"New York, NY 10002",10002,Moderate,,http://www.douzonyc.com,http://yellowpages.com/new-york-ny/mip/hi-douzo-550943823#open-menu,From Business: We are hand roll sushi shop.We are hand roll sushi shop.,1
1789,Pepe Rosso Social,"['Restaurants', 'Italian Restaurants', 'Mediterranean Restaurants']",4.5,149.0,,,(212) 219-0019,173 Mott St,"New York, NY 10013",10013,Moderate,,http://www.peperossosocial.com,http://yellowpages.com/new-york-ny/mip/pepe-rosso-social-496803185#open-menu,From Business: Italian Restaurant. Easy casual homey place with a great chef and friendly service.Italian Restaurant. Easy casual homey place with a great chef and friendly…,1
1790,La Bella Vita,"['Restaurants', 'Italian Restaurants', 'Bar & Grills']",3.5,665.0,,,(212) 775-8484,163 Mulberry St,"New York, NY 10013",10013,Moderate,12.0,http://www.labellavitanyc.com,http://yellowpages.com/new-york-ny/mip/la-bella-vita-474653603#open-menu,"From Business: New Authentic Italian Restaurant in the heart of Little Italy located on Mulberry Street. A Delightful menu consisting of an array of seafood, meats, pastas.…",1
1791,Troquet,"['Restaurants', 'American Restaurants', 'French Restaurants']",4.5,69.0,,,(212) 343-4295,155 Grand St,"New York, NY 10013",10013,Moderate,,http://troquetnyc.com,http://yellowpages.com/new-york-ny/mip/troquet-535763599#open-menu,"From Business: Troquet is the newest Corner Bistro of Grand and Lafayette. Longtime friends Clement & Thomas, have made thoughtful food, wine and atmosphere, the heart of their…",1
1792,Grey Lady,"['Restaurants', 'Seafood Restaurants', 'Caterers']",4.0,102.0,,,(646) 580-5239,77 Delancey St,"New York, NY 10002",10002,Moderate,11.0,http://www.greyladynyc.com/contact-1,,From Business: Great restaurant - next to the tenement museum - should be addedGreat restaurant - next to the tenement museum - should be added,1
1793,Gelso & Grand,"['Restaurants', 'Pizza', 'Caterers']",4.0,967.0,,,(212) 226-1600,186 Grand St,"New York, NY 10013",10013,Moderate,,http://www.gelsoandgrand.com,http://yellowpages.com/new-york-ny/mip/gelso-grand-505421145#open-menu,"From Business: Gelso & Grand is situated at the iconic corner of Mulberry & Grand Street. The inviting and informal seating plan of the indoor, outdoor and private dining room…",1
1794,Sake No Hana,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",3.5,4.0,,,(212) 249-0315,145 Bowery,"New York, NY 10002",10002,Unknown,,https://taogroup.com/venues/sake-no-hana-new-york,,"From Business: Occupying a dramatic, festive space beneath the catwalk entry of Moxy Lower East Side, Japanese restaurant Sake no Hana serves free-spirited izakaya dishes…",0
1795,Sushi Azabu,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",4.5,66.0,,,(212) 274-0428,428 Greenwich St,"New York, NY 10013",10013,Upscale,17.0,http://www.darumaya-nyc.com/sushiazabu,http://yellowpages.com/new-york-ny/mip/sushi-azabu-22318313#open-menu,"From Business: The name Azabu comes from a district in Tokyo, Japan, which began as a hub for merchants and local businesses. Now the city is home to embassies from many…",0
1796,NOMO Kitchen,"['Restaurants', 'American Restaurants']",,,,,(646) 218-6449,9 Crosby St,"New York, NY 10013",10013,Upscale,,http://www.nomosoho.com/dining,http://yellowpages.com/new-york-ny/mip/nomo-kitchen-511945659#open-menu,"From Business: NOMO SOHO is perfectly situated in New York City's SoHo district, an area renowned for fashion, art, and design. The modern, sleek design and energetic ambiance…",1
1797,Agave - Columbus Ave,"['Restaurants', 'American Restaurants', 'Mexican Restaurants']",,,,,(212) 901-9970,688 Columbus Ave,"New York, NY 10025",10025,Unknown,,https://upperwestside.agave.nyc,,From Business: Serving Southwestern Mexican cuisine and bottomless brunch every weekend!Serving Southwestern Mexican cuisine and bottomless brunch every weekend!,0
1798,Sweet 101,"['Restaurants', 'Italian Restaurants']",5.0,1.0,,,(212) 219-8110,100 Orchard St,"New York, NY 10002",10002,Unknown,15.0,http://sweetdreamsbakerynyc.com,,"From Business: After months of anticipation, the brand new Sweet Dreams Café has finally opened her doors! The Café presents a sumptuous menu specializing in paninis, fresh…",0
1799,Louie and Chan,"['Restaurants', 'Italian Restaurants', 'Bars']",4.5,23.0,,,(212) 837-2816,303 Broome St,"New York, NY 10002",10002,Moderate,11.0,http://www.louieandchan.com,,From Business: Louie and Chan offers genuine Italian cuisine. What does this mean? The buffalo mozzarella arrives every Thursday fresh from Italy. There is no freezer in the…,0
1800,Don Ceviche,"['Restaurants', 'Seafood Restaurants', 'Latin American Restaurants']",5.0,1.0,,,(646) 484-5527,88 Essex St Spc 11,"New York, NY 10002",10002,Moderate,,http://doncevicheny.com,http://yellowpages.com/new-york-ny/mip/don-ceviche-549572676#open-menu,"From Business: Don Ceviche opened its first site to the public in April 2017, at the LIC FLEA Market, located in 5-25 46th Ave. Long Island City, NY 11101 proved to be a great…",1
